"Date","Price","Open","High","Low","Change %"
"Oct 01, 2017","8,503.13","8,516.22","8,534.56","8,503.13","-0.11%"
"Sep 29, 2017","8,512.66","8,570.02","8,592.12","8,504.88","-0.77%"
"Sep 28, 2017","8,578.60","8,512.92","8,589.99","8,512.92","0.81%"
"Sep 27, 2017","8,509.88","8,589.00","8,606.44","8,509.88","-0.95%"
"Sep 26, 2017","8,591.53","8,673.95","8,695.44","8,585.82","-0.99%"
"Sep 25, 2017","8,677.42","8,554.55","8,686.35","8,513.23","1.70%"
"Sep 24, 2017","8,532.28","8,555.22","8,589.66","8,532.28","-0.22%"
"Sep 22, 2017","8,551.07","8,506.17","8,565.59","8,506.17","0.48%"
"Sep 21, 2017","8,510.23","8,555.08","8,586.98","8,494.73","-0.51%"
"Sep 20, 2017","8,554.15","8,634.00","8,660.51","8,522.48","-0.91%"
"Sep 19, 2017","8,633.11","8,597.18","8,636.40","8,591.72","0.43%"
"Sep 18, 2017","8,596.13","8,651.48","8,651.48","8,579.50","-0.23%"
"Sep 17, 2017","8,616.37","8,651.23","8,654.97","8,616.37","-0.35%"
"Sep 15, 2017","8,646.91","8,716.45","8,748.75","8,646.91","-0.82%"
"Sep 14, 2017","8,718.30","8,659.38","8,724.00","8,628.47","0.74%"
"Sep 13, 2017","8,653.88","8,708.58","8,725.31","8,644.32","-0.59%"
"Sep 12, 2017","8,705.16","8,671.41","8,711.88","8,647.19","0.44%"
"Sep 11, 2017","8,667.00","8,668.79","8,742.95","8,652.92","-0.92%"
"Sep 10, 2017","8,747.50","8,724.96","8,794.43","8,711.18","0.21%"
"Sep 08, 2017","8,728.91","8,750.33","8,763.49","8,704.88","-0.26%"
"Sep 07, 2017","8,751.66","8,707.01","8,758.59","8,683.41","0.55%"
"Sep 06, 2017","8,703.97","8,755.78","8,777.28","8,687.78","-0.61%"
"Sep 05, 2017","8,757.55","8,719.58","8,795.77","8,700.10","0.47%"
"Sep 04, 2017","8,716.69","8,752.50","8,770.78","8,702.66","-0.43%"
"Sep 03, 2017","8,754.41","8,693.49","8,754.41","8,673.63","0.73%"
"Sep 01, 2017","8,690.61","8,714.23","8,718.45","8,641.86","-0.25%"
"Aug 31, 2017","8,712.31","8,628.80","8,725.75","8,583.29","0.95%"
"Aug 30, 2017","8,630.39","8,637.28","8,661.71","8,606.14","-0.09%"
"Aug 29, 2017","8,638.44","8,711.17","8,752.62","8,608.31","-0.26%"
"Aug 28, 2017","8,660.53","8,592.66","8,677.06","8,585.42","1.72%"
"Aug 27, 2017","8,514.19","8,502.45","8,533.50","8,502.28","-0.83%"
"Aug 25, 2017","8,585.86","8,568.39","8,604.74","8,509.24","0.19%"
"Aug 24, 2017","8,569.50","8,589.88","8,598.59","8,558.38","-0.29%"
"Aug 23, 2017","8,594.05","8,564.34","8,604.77","8,547.90","0.41%"
"Aug 22, 2017","8,559.35","8,606.51","8,616.31","8,541.91","-0.63%"
"Aug 21, 2017","8,613.23","8,565.69","8,630.06","8,548.89","0.77%"
"Aug 20, 2017","8,547.65","8,570.05","8,570.05","8,547.65","-0.25%"
"Aug 18, 2017","8,569.23","8,597.76","8,676.70","8,563.49","-0.34%"
"Aug 17, 2017","8,598.08","8,590.53","8,629.27","8,559.71","0.14%"
"Aug 16, 2017","8,585.90","8,503.77","8,593.85","8,489.39","0.95%"
"Aug 15, 2017","8,504.83","8,553.99","8,556.72","8,475.83","-0.55%"
"Aug 14, 2017","8,552.08","8,589.00","8,593.86","8,527.17","-0.36%"
"Aug 13, 2017","8,582.88","8,591.19","8,594.43","8,582.88","-0.11%"
"Aug 11, 2017","8,592.20","8,553.94","8,611.87","8,538.65","0.45%"
"Aug 10, 2017","8,553.60","8,522.41","8,566.00","8,490.25","0.32%"
"Aug 09, 2017","8,526.24","8,460.05","8,536.32","8,456.38","0.85%"
"Aug 08, 2017","8,454.45","8,453.93","8,485.31","8,393.69","0.01%"
"Aug 07, 2017","8,453.41","8,470.52","8,472.27","8,437.76","-0.53%"
"Aug 06, 2017","8,498.07","8,522.51","8,524.27","8,498.07","0.33%"
"Aug 04, 2017","8,470.20","8,523.62","8,539.04","8,444.16","-0.60%"
"Aug 03, 2017","8,521.46","8,514.69","8,539.72","8,460.93","0.09%"
"Aug 02, 2017","8,513.75","8,524.26","8,558.58","8,493.47","-0.14%"
"Aug 01, 2017","8,525.67","8,537.91","8,561.54","8,492.72","-0.16%"
"Jul 31, 2017","8,539.66","8,558.51","8,567.41","8,516.10","-0.14%"
"Jul 28, 2017","8,551.48","8,488.48","8,564.82","8,480.84","0.73%"
"Jul 27, 2017","8,489.77","8,518.72","8,535.59","8,459.24","-0.32%"
"Jul 26, 2017","8,517.38","8,437.37","8,535.75","8,405.84","1.01%"
"Jul 25, 2017","8,432.40","8,470.13","8,493.90","8,432.38","-0.50%"
"Jul 24, 2017","8,474.35","8,499.15","8,512.01","8,462.54","-0.21%"
"Jul 21, 2017","8,492.12","8,405.85","8,499.57","8,400.39","0.93%"
"Jul 20, 2017","8,413.82","8,380.35","8,439.27","8,364.45","0.41%"
"Jul 19, 2017","8,379.72","8,380.77","8,401.74","8,350.14","-0.02%"
"Jul 18, 2017","8,381.73","8,356.52","8,398.93","8,342.30","0.31%"
"Jul 17, 2017","8,356.04","8,323.18","8,368.13","8,321.15","0.34%"
"Jul 14, 2017","8,327.32","8,259.51","8,351.79","8,241.48","0.81%"
"Jul 13, 2017","8,260.58","8,279.98","8,303.15","8,251.63","-0.27%"
"Jul 12, 2017","8,282.55","8,281.06","8,321.16","8,243.73","0.01%"
"Jul 11, 2017","8,282.01","8,262.47","8,283.99","8,216.73","0.24%"
"Jul 10, 2017","8,261.89","8,259.10","8,270.45","8,197.44","0.08%"
"Jul 07, 2017","8,254.93","8,329.57","8,342.95","8,216.50","-0.93%"
"Jul 06, 2017","8,332.83","8,344.93","8,362.75","8,315.42","-0.15%"
"Jul 05, 2017","8,345.07","8,319.99","8,352.70","8,281.62","0.25%"
"Jul 04, 2017","8,323.94","8,309.95","8,341.31","8,302.62","0.29%"
"Jul 03, 2017","8,299.99","8,419.03","8,428.33","8,286.05","-1.42%"
"Jun 30, 2017","8,419.20","8,452.44","8,465.26","8,406.32","-0.42%"
"Jun 29, 2017","8,454.70","8,496.43","8,510.84","8,408.33","-0.46%"
"Jun 28, 2017","8,493.74","8,495.68","8,534.09","8,479.91","-0.03%"
"Jun 27, 2017","8,495.96","8,510.47","8,551.60","8,483.70","-0.20%"
"Jun 26, 2017","8,513.38","8,601.51","8,604.32","8,463.50","-0.93%"
"Jun 23, 2017","8,593.06","8,547.36","8,613.31","8,540.75","0.53%"
"Jun 22, 2017","8,547.39","8,513.21","8,577.00","8,506.99","0.40%"
"Jun 21, 2017","8,513.28","8,490.62","8,522.67","8,472.25","0.27%"
"Jun 20, 2017","8,490.03","8,476.57","8,529.28","8,475.61","0.12%"
"Jun 19, 2017","8,479.70","8,540.90","8,555.33","8,477.80","-0.68%"
"Jun 16, 2017","8,537.68","8,535.08","8,568.25","8,525.78","0.01%"
"Jun 15, 2017","8,537.08","8,564.20","8,606.01","8,515.99","-0.35%"
"Jun 14, 2017","8,567.47","8,610.00","8,695.80","8,537.47","-0.49%"
"Jun 13, 2017","8,610.01","8,597.57","8,630.21","8,563.73","0.06%"
"Jun 12, 2017","8,604.75","8,615.67","8,641.47","8,592.08","-0.07%"
"Jun 09, 2017","8,610.65","8,690.08","8,710.48","8,594.73","-0.98%"
"Jun 08, 2017","8,696.17","8,754.75","8,767.67","8,650.85","-0.58%"
"Jun 07, 2017","8,747.22","8,793.02","8,801.71","8,718.28","-0.53%"
"Jun 06, 2017","8,793.39","8,707.79","8,809.16","8,704.32","0.98%"
"Jun 05, 2017","8,707.76","8,710.98","8,735.63","8,694.83","-0.13%"
"Jun 02, 2017","8,718.84","8,617.32","8,718.84","8,583.80","1.19%"
"Jun 01, 2017","8,616.20","8,647.06","8,653.87","8,591.62","-0.27%"
"May 31, 2017","8,639.19","8,655.32","8,677.67","8,601.75","-0.23%"
"May 30, 2017","8,659.21","8,687.65","8,712.39","8,633.86","-0.31%"
"May 29, 2017","8,685.82","8,689.24","8,700.55","8,673.14","-0.01%"
"May 26, 2017","8,686.98","8,626.28","8,705.75","8,589.90","0.71%"
"May 25, 2017","8,625.59","8,669.65","8,675.30","8,613.83","-0.52%"
"May 24, 2017","8,670.56","8,620.25","8,676.49","8,599.22","0.58%"
"May 23, 2017","8,620.49","8,675.73","8,710.34","8,615.67","-0.69%"
"May 22, 2017","8,679.97","8,650.21","8,697.45","8,627.72","0.41%"
"May 19, 2017","8,644.43","8,591.40","8,654.75","8,588.37","0.62%"
"May 18, 2017","8,591.31","8,677.00","8,721.45","8,582.64","-0.98%"
"May 17, 2017","8,676.39","8,523.47","8,681.89","8,516.52","1.87%"
"May 16, 2017","8,517.41","8,482.18","8,535.99","8,481.49","0.42%"
"May 15, 2017","8,481.90","8,475.58","8,533.09","8,467.31","0.04%"
"May 12, 2017","8,478.13","8,456.92","8,502.15","8,453.15","0.26%"
"May 11, 2017","8,455.97","8,415.23","8,478.40","8,405.23","0.47%"
"May 10, 2017","8,416.03","8,435.95","8,464.94","8,402.85","-0.24%"
"May 09, 2017","8,436.01","8,466.84","8,490.39","8,387.04","-0.37%"
"May 08, 2017","8,466.99","8,460.32","8,540.32","8,458.17","-0.10%"
"May 05, 2017","8,475.11","8,466.89","8,526.84","8,457.35","0.10%"
"May 04, 2017","8,466.92","8,540.50","8,563.94","8,450.24","-0.88%"
"May 03, 2017","8,542.18","8,667.39","8,671.32","8,529.76","-1.45%"
"May 02, 2017","8,667.52","8,657.99","8,672.93","8,629.15","0.05%"
"May 01, 2017","8,663.58","8,742.40","8,763.07","8,642.91","-0.90%"
"Apr 28, 2017","8,742.00","8,722.52","8,752.88","8,714.66","0.22%"
"Apr 27, 2017","8,723.08","8,746.98","8,758.91","8,700.19","-0.27%"
"Apr 26, 2017","8,747.11","8,703.25","8,761.25","8,681.85","0.53%"
"Apr 25, 2017","8,700.58","8,793.53","8,804.55","8,687.16","-0.91%"
"Apr 24, 2017","8,780.09","8,743.48","8,795.80","8,716.84","-0.73%"
"Apr 21, 2017","8,844.94","8,820.93","8,873.65","8,800.43","0.26%"
"Apr 20, 2017","8,822.05","8,816.72","8,837.79","8,786.20","0.09%"
"Apr 19, 2017","8,814.30","8,876.38","8,885.32","8,790.49","-0.69%"
"Apr 18, 2017","8,875.21","8,845.71","8,896.26","8,805.04","0.37%"
"Apr 17, 2017","8,842.38","8,903.05","8,923.42","8,820.44","-0.11%"
"Apr 14, 2017","8,852.50","8,867.77","8,876.77","8,849.24","-0.23%"
"Apr 13, 2017","8,872.56","8,867.10","8,879.45","8,831.18","0.07%"
"Apr 12, 2017","8,866.64","8,783.05","8,870.71","8,768.27","0.94%"
"Apr 11, 2017","8,783.86","8,659.16","8,791.44","8,649.99","1.41%"
"Apr 10, 2017","8,661.43","8,656.25","8,681.23","8,614.23","0.05%"
"Apr 07, 2017","8,656.90","8,636.50","8,766.08","8,627.46","0.26%"
"Apr 06, 2017","8,634.60","8,656.62","8,683.01","8,621.16","-0.26%"
"Apr 05, 2017","8,657.01","8,647.75","8,671.91","8,578.39","0.06%"
"Apr 04, 2017","8,651.72","8,633.68","8,690.82","8,633.68","0.23%"
"Apr 03, 2017","8,632.05","8,597.23","8,637.15","8,570.72","0.34%"
"Mar 31, 2017","8,602.85","8,563.59","8,615.86","8,541.34","0.43%"
"Mar 30, 2017","8,565.59","8,634.21","8,641.79","8,560.84","-0.74%"
"Mar 29, 2017","8,629.39","8,611.30","8,648.05","8,584.12","0.21%"
"Mar 28, 2017","8,611.47","8,615.00","8,662.90","8,583.19","-0.11%"
"Mar 27, 2017","8,620.58","8,591.84","8,665.42","8,589.72","0.65%"
"Mar 24, 2017","8,564.53","8,574.32","8,620.26","8,550.84","-0.13%"
"Mar 23, 2017","8,575.33","8,595.83","8,635.35","8,558.59","-0.25%"
"Mar 22, 2017","8,597.14","8,568.00","8,619.22","8,566.20","0.27%"
"Mar 21, 2017","8,574.25","8,524.17","8,595.59","8,477.03","0.58%"
"Mar 20, 2017","8,524.40","8,489.88","8,539.14","8,487.94","0.45%"
"Mar 17, 2017","8,486.01","8,464.76","8,508.67","8,449.25","0.28%"
"Mar 16, 2017","8,462.30","8,434.35","8,513.25","8,422.75","0.32%"
"Mar 15, 2017","8,435.10","8,291.08","8,454.33","8,281.33","1.73%"
"Mar 14, 2017","8,291.58","8,325.86","8,356.23","8,280.93","-0.43%"
"Mar 13, 2017","8,327.69","8,328.84","8,371.74","8,314.98","0.06%"
"Mar 10, 2017","8,322.81","8,299.01","8,339.47","8,265.77","0.28%"
"Mar 09, 2017","8,299.78","8,352.51","8,365.96","8,289.77","-0.62%"
"Mar 08, 2017","8,351.75","8,390.88","8,416.76","8,337.38","-0.49%"
"Mar 07, 2017","8,392.61","8,452.17","8,472.96","8,377.36","-0.72%"
"Mar 06, 2017","8,453.18","8,502.99","8,533.05","8,446.84","-0.71%"
"Mar 03, 2017","8,513.22","8,500.12","8,526.39","8,432.48","0.09%"
"Mar 02, 2017","8,505.58","8,598.95","8,603.64","8,481.34","-1.09%"
"Mar 01, 2017","8,598.88","8,574.39","8,609.19","8,511.35","0.30%"
"Feb 28, 2017","8,573.53","8,600.12","8,644.58","8,569.68","-0.40%"
"Feb 27, 2017","8,608.08","8,635.83","8,684.03","8,592.00","-0.30%"
"Feb 24, 2017","8,634.02","8,577.88","8,658.32","8,566.55","0.66%"
"Feb 23, 2017","8,577.82","8,514.54","8,593.19","8,502.19","0.78%"
"Feb 22, 2017","8,511.18","8,505.33","8,534.01","8,470.75","0.04%"
"Feb 21, 2017","8,507.93","8,512.48","8,531.74","8,442.07","-0.12%"
"Feb 20, 2017","8,518.17","8,481.55","8,523.18","8,467.92","0.43%"
"Feb 17, 2017","8,482.12","8,492.48","8,542.05","8,476.83","-0.14%"
"Feb 16, 2017","8,494.14","8,472.01","8,517.98","8,454.03","0.26%"
"Feb 15, 2017","8,472.07","8,438.04","8,477.63","8,366.12","0.40%"
"Feb 14, 2017","8,437.97","8,428.81","8,474.28","8,390.33","0.04%"
"Feb 13, 2017","8,434.80","8,477.52","8,489.12","8,392.25","-0.64%"
"Feb 10, 2017","8,488.86","8,433.82","8,509.15","8,390.15","0.55%"
"Feb 09, 2017","8,442.83","8,530.12","8,545.06","8,435.22","-1.11%"
"Feb 08, 2017","8,537.91","8,487.63","8,556.46","8,469.87","0.57%"
"Feb 07, 2017","8,489.92","8,480.05","8,512.64","8,453.73","0.11%"
"Feb 06, 2017","8,480.27","8,378.39","8,483.22","8,373.86","1.19%"
"Feb 03, 2017","8,380.15","8,358.85","8,391.13","8,292.36","0.15%"
"Feb 02, 2017","8,367.75","8,323.45","8,435.48","8,317.55","0.50%"
"Feb 01, 2017","8,326.11","8,333.75","8,352.24","8,245.86","-0.05%"
"Jan 31, 2017","8,329.90","8,233.00","8,367.17","8,218.22","1.28%"
"Jan 30, 2017","8,224.88","8,207.28","8,255.69","8,175.03","0.30%"
"Jan 27, 2017","8,200.14","8,181.58","8,203.31","8,127.52","0.26%"
"Jan 26, 2017","8,178.98","8,263.00","8,283.85","8,150.86","-1.00%"
"Jan 25, 2017","8,262.01","8,292.46","8,318.16","8,210.39","-0.38%"
"Jan 24, 2017","8,293.69","8,358.15","8,362.88","8,274.36","-0.67%"
"Jan 23, 2017","8,349.83","8,318.14","8,371.75","8,290.56","0.38%"
"Jan 20, 2017","8,318.51","8,278.25","8,356.93","8,245.77","0.49%"
"Jan 19, 2017","8,278.17","8,232.12","8,292.87","8,215.57","0.49%"
"Jan 18, 2017","8,237.51","8,344.81","8,352.78","8,225.95","-1.24%"
"Jan 17, 2017","8,341.06","8,303.02","8,357.97","8,298.02","0.46%"
"Jan 16, 2017","8,303.06","8,284.78","8,328.77","8,268.43","0.47%"
"Jan 13, 2017","8,264.45","8,239.58","8,288.88","8,197.33","0.30%"
"Jan 12, 2017","8,239.97","8,266.76","8,322.98","8,229.69","-0.35%"
"Jan 11, 2017","8,268.79","8,219.84","8,317.00","8,163.44","0.59%"
"Jan 10, 2017","8,219.94","8,194.56","8,243.07","8,176.71","0.33%"
"Jan 09, 2017","8,193.18","8,116.12","8,228.56","8,110.94","0.94%"
"Jan 06, 2017","8,116.67","8,126.65","8,175.47","8,097.26","-0.17%"
"Jan 05, 2017","8,130.20","8,073.98","8,167.40","8,059.49","0.81%"
"Jan 04, 2017","8,065.14","8,062.83","8,112.22","8,046.75","-0.03%"
"Jan 03, 2017","8,067.47","7,996.16","8,101.98","7,978.55","0.82%"
"Jan 02, 2017","8,001.69","8,001.69","8,001.69","8,001.69","0.03%"
"Dec 30, 2016","7,999.56","8,055.39","8,092.86","7,983.24","-0.67%"
"Dec 29, 2016","8,053.48","7,942.74","8,068.09","7,942.74","1.37%"
"Dec 28, 2016","7,944.90","7,920.68","7,968.99","7,912.98","0.34%"
"Dec 27, 2016","7,918.34","7,885.96","7,995.06","7,870.61","0.49%"
"Dec 26, 2016","7,879.67","7,870.88","7,881.60","7,870.88","0.08%"
"Dec 23, 2016","7,873.71","7,846.19","7,891.97","7,842.16","0.37%"
"Dec 22, 2016","7,844.85","7,857.76","7,888.54","7,841.50","-0.02%"
"Dec 21, 2016","7,846.37","7,869.85","7,909.58","7,844.98","-0.28%"
"Dec 20, 2016","7,868.31","7,918.27","7,928.90","7,824.40","-0.63%"
"Dec 19, 2016","7,918.49","7,893.65","7,943.80","7,892.26","0.32%"
"Dec 16, 2016","7,893.13","7,834.66","7,943.57","7,822.37","0.72%"
"Dec 15, 2016","7,836.80","7,890.48","7,939.70","7,794.60","-0.72%"
"Dec 14, 2016","7,893.48","7,992.19","8,048.05","7,869.86","-1.26%"
"Dec 13, 2016","7,994.10","8,031.82","8,047.90","7,968.72","-0.43%"
"Dec 12, 2016","8,028.93","8,007.66","8,055.23","7,966.60","0.39%"
"Dec 09, 2016","7,998.10","8,052.95","8,094.65","7,986.43","-0.70%"
"Dec 08, 2016","8,054.59","8,081.71","8,114.03","8,044.55","-0.28%"
"Dec 07, 2016","8,077.36","8,050.68","8,123.18","8,034.02","0.30%"
"Dec 06, 2016","8,052.84","8,052.94","8,091.36","8,030.76","-0.04%"
"Dec 05, 2016","8,055.86","8,109.59","8,182.55","7,964.81","-0.61%"
"Dec 02, 2016","8,105.55","8,067.22","8,112.51","8,032.94","0.46%"
"Dec 01, 2016","8,068.64","8,080.47","8,115.13","7,991.69","-0.15%"
"Nov 30, 2016","8,080.85","8,189.31","8,229.53","8,061.59","-1.40%"
"Nov 29, 2016","8,195.82","8,249.52","8,259.26","8,153.69","-0.59%"
"Nov 28, 2016","8,244.25","8,194.48","8,274.24","8,179.20","0.66%"
"Nov 25, 2016","8,190.48","8,197.91","8,257.17","8,108.01","-0.03%"
"Nov 24, 2016","8,192.81","8,230.60","8,242.50","8,181.66","-0.32%"
"Nov 23, 2016","8,218.98","8,350.48","8,376.29","8,178.64","-1.60%"
"Nov 22, 2016","8,352.75","8,367.48","8,415.60","8,311.14","-0.18%"
"Nov 21, 2016","8,367.72","8,322.52","8,399.37","8,306.34","0.50%"
"Nov 18, 2016","8,326.49","8,364.00","8,374.45","8,292.47","-0.48%"
"Nov 17, 2016","8,367.01","8,429.69","8,466.88","8,330.85","-0.66%"
"Nov 16, 2016","8,422.65","8,426.97","8,471.09","8,403.27","-0.07%"
"Nov 15, 2016","8,428.16","8,362.33","8,438.43","8,358.92","0.80%"
"Nov 14, 2016","8,361.34","8,363.38","8,413.56","8,265.60","0.12%"
"Nov 11, 2016","8,351.10","8,564.74","8,622.14","8,308.07","-2.51%"
"Nov 10, 2016","8,565.94","8,666.17","8,780.28","8,519.98","-1.15%"
"Nov 09, 2016","8,665.52","8,655.13","9,040.14","8,611.65","0.09%"
"Nov 08, 2016","8,657.97","8,683.63","8,761.36","8,640.61","-0.31%"
"Nov 07, 2016","8,684.89","8,728.80","8,767.52","8,661.86","-1.43%"
"Nov 04, 2016","8,811.09","8,818.21","8,831.52","8,757.00","-0.00%"
"Nov 03, 2016","8,811.53","8,763.50","8,837.51","8,696.41","0.56%"
"Nov 02, 2016","8,762.17","8,715.43","8,839.17","8,710.02","0.52%"
"Nov 01, 2016","8,717.05","8,655.73","8,744.03","8,644.75","0.71%"
"Oct 31, 2016","8,655.27","8,662.74","8,673.77","8,611.32","0.04%"
"Oct 28, 2016","8,651.94","8,604.47","8,707.70","8,560.49","0.52%"
"Oct 27, 2016","8,606.97","8,582.82","8,635.28","8,570.97","0.33%"
"Oct 26, 2016","8,579.01","8,636.78","8,655.49","8,562.62","-0.71%"
"Oct 25, 2016","8,640.27","8,575.53","8,660.06","8,553.39","0.86%"
"Oct 24, 2016","8,566.81","8,569.43","8,619.07","8,541.81","-0.06%"
"Oct 21, 2016","8,571.72","8,538.76","8,581.66","8,526.10","0.39%"
"Oct 20, 2016","8,538.26","8,551.76","8,586.83","8,526.89","-0.18%"
"Oct 19, 2016","8,553.69","8,511.32","8,582.93","8,493.20","0.48%"
"Oct 18, 2016","8,512.74","8,461.59","8,529.86","8,452.83","0.60%"
"Oct 17, 2016","8,462.30","8,412.43","8,472.87","8,412.43","0.57%"
"Oct 14, 2016","8,414.09","8,466.22","8,471.88","8,390.24","-0.59%"
"Oct 13, 2016","8,463.88","8,442.03","8,495.38","8,424.49","0.35%"
"Oct 12, 2016","8,434.57","8,422.38","8,460.97","8,399.58","0.13%"
"Oct 11, 2016","8,424.01","8,445.31","8,481.82","8,418.95","-0.30%"
"Oct 10, 2016","8,449.68","8,388.76","8,482.48","8,386.62","0.76%"
"Oct 07, 2016","8,385.97","8,375.16","8,444.45","8,284.07","0.18%"
"Oct 06, 2016","8,371.12","8,457.75","8,472.49","8,340.84","-0.94%"
"Oct 05, 2016","8,450.89","8,469.02","8,522.97","8,420.41","-0.13%"
"Oct 04, 2016","8,461.56","8,754.24","8,763.18","8,451.69","-3.33%"
"Oct 03, 2016","8,752.87","8,794.75","8,807.22","8,737.00","-0.30%"
"Sep 30, 2016","8,779.56","8,803.28","8,862.05","8,758.69","-0.27%"
"Sep 29, 2016","8,803.44","8,825.21","8,851.24","8,773.21","-0.19%"
"Sep 28, 2016","8,820.61","8,854.87","8,857.67","8,797.65","-0.37%"
"Sep 27, 2016","8,853.16","8,922.04","8,935.45","8,836.68","-0.78%"
"Sep 26, 2016","8,922.79","8,917.73","8,952.73","8,889.45","0.02%"
"Sep 23, 2016","8,921.02","8,913.67","8,944.09","8,894.94","0.09%"
"Sep 22, 2016","8,912.81","8,907.02","8,959.25","8,882.01","-0.08%"
"Sep 21, 2016","8,919.59","8,774.52","8,922.07","8,733.67","1.68%"
"Sep 20, 2016","8,772.32","8,752.01","8,796.85","8,751.64","0.16%"
"Sep 19, 2016","8,758.38","8,748.39","8,796.38","8,738.38","0.15%"
"Sep 16, 2016","8,744.92","8,774.34","8,798.28","8,719.58","-0.34%"
"Sep 15, 2016","8,774.52","8,825.89","8,857.97","8,739.03","-0.61%"
"Sep 14, 2016","8,828.67","8,811.94","8,853.60","8,787.25","0.20%"
"Sep 13, 2016","8,810.76","8,870.59","8,902.72","8,787.80","-0.65%"
"Sep 12, 2016","8,868.77","8,871.85","8,889.01","8,823.09","-0.02%"
"Sep 09, 2016","8,870.45","8,919.98","8,945.50","8,866.92","-0.55%"
"Sep 08, 2016","8,919.10","8,958.77","8,994.46","8,900.37","-0.49%"
"Sep 07, 2016","8,962.66","9,010.29","9,025.53","8,946.01","-0.54%"
"Sep 06, 2016","9,010.95","8,851.14","9,026.17","8,851.14","1.70%"
"Sep 05, 2016","8,860.38","8,847.92","8,877.73","8,833.83","0.09%"
"Sep 02, 2016","8,852.33","8,766.94","8,873.40","8,748.86","0.99%"
"Sep 01, 2016","8,765.82","8,740.10","8,777.30","8,698.32","0.27%"
"Aug 31, 2016","8,742.53","8,757.62","8,792.57","8,719.03","-0.20%"
"Aug 30, 2016","8,760.12","8,842.00","8,856.61","8,746.50","-0.86%"
"Aug 29, 2016","8,836.47","8,806.49","8,850.90","8,772.08","0.25%"
"Aug 26, 2016","8,814.51","8,801.01","8,951.03","8,794.35","0.13%"
"Aug 25, 2016","8,803.26","8,818.10","8,839.00","8,774.78","-0.17%"
"Aug 24, 2016","8,818.45","8,884.89","8,917.30","8,813.65","-0.72%"
"Aug 23, 2016","8,882.41","8,905.08","8,936.61","8,879.61","-0.25%"
"Aug 22, 2016","8,905.09","8,920.75","8,926.21","8,874.33","-0.25%"
"Aug 19, 2016","8,927.26","8,967.24","8,981.86","8,901.07","-0.46%"
"Aug 18, 2016","8,968.17","8,950.01","8,992.12","8,926.97","0.23%"
"Aug 17, 2016","8,947.49","8,916.01","8,970.10","8,874.78","0.33%"
"Aug 16, 2016","8,918.22","8,893.30","8,986.18","8,882.23","0.31%"
"Aug 15, 2016","8,890.64","8,875.99","8,921.55","8,865.24","0.29%"
"Aug 12, 2016","8,865.23","8,875.25","8,997.30","8,850.64","-0.09%"
"Aug 11, 2016","8,873.57","8,938.73","8,982.67","8,854.08","-0.73%"
"Aug 10, 2016","8,939.13","8,925.98","9,014.75","8,909.72","0.17%"
"Aug 09, 2016","8,923.63","8,897.92","8,940.91","8,866.54","0.31%"
"Aug 08, 2016","8,895.77","8,885.42","8,916.15","8,860.27","0.03%"
"Aug 05, 2016","8,893.01","9,040.68","9,075.42","8,882.77","-1.64%"
"Aug 04, 2016","9,041.18","9,013.17","9,071.03","8,959.25","0.34%"
"Aug 03, 2016","9,010.94","9,035.64","9,062.79","8,983.48","-0.29%"
"Aug 02, 2016","9,037.38","8,994.37","9,064.74","8,959.74","0.52%"
"Aug 01, 2016","8,990.59","8,961.73","9,003.95","8,935.71","0.28%"
"Jul 29, 2016","8,965.36","8,888.84","8,996.83","8,848.19","0.84%"
"Jul 28, 2016","8,890.61","8,935.51","8,959.33","8,866.52","-0.52%"
"Jul 27, 2016","8,937.47","8,807.62","8,955.27","8,778.41","1.45%"
"Jul 26, 2016","8,810.05","8,789.86","8,848.34","8,777.98","0.27%"
"Jul 25, 2016","8,786.00","8,829.90","8,840.18","8,766.21","-0.52%"
"Jul 22, 2016","8,832.24","8,880.43","8,908.55","8,802.76","-0.60%"
"Jul 21, 2016","8,885.90","8,782.34","8,907.44","8,749.30","1.11%"
"Jul 20, 2016","8,788.72","8,910.99","8,935.64","8,759.25","-1.48%"
"Jul 19, 2016","8,920.38","8,900.06","8,937.64","8,880.56","0.13%"
"Jul 18, 2016","8,908.88","8,909.16","8,955.72","8,851.72","-0.44%"
"Jul 15, 2016","8,948.55","8,915.93","8,955.57","8,837.25","0.29%"
"Jul 14, 2016","8,922.54","8,979.61","9,007.55","8,816.53","-0.63%"
"Jul 13, 2016","8,978.70","8,905.75","9,000.44","8,874.33","0.81%"
"Jul 12, 2016","8,906.81","9,065.65","9,085.56","8,890.71","-1.82%"
"Jul 11, 2016","9,071.91","9,150.98","9,199.45","9,034.15","-0.76%"
"Jul 08, 2016","9,141.23","9,075.49","9,145.98","8,978.77","0.56%"
"Jul 07, 2016","9,090.24","9,119.54","9,169.82","9,019.32","-0.42%"
"Jul 06, 2016","9,128.55","9,056.42","9,200.42","9,053.01","0.77%"
"Jul 05, 2016","9,058.58","8,999.04","9,069.07","8,919.78","0.61%"
"Jul 04, 2016","9,003.32","8,931.94","9,050.48","8,903.72","0.78%"
"Jul 01, 2016","8,933.92","8,792.53","8,949.22","8,775.91","1.64%"
"Jun 30, 2016","8,789.92","8,740.35","8,802.74","8,717.13","0.42%"
"Jun 29, 2016","8,753.17","8,718.31","8,824.44","8,710.93","0.32%"
"Jun 28, 2016","8,725.67","8,802.42","8,822.08","8,670.64","-0.98%"
